user_id,item_id,rating
Kaitlin,32403,5
Shellie,22563,2
Bri,34935,4
lonie1112,32405,5
Missy,32405,3
Hilary,35272,5
Kjirsten,16411,2
sorenson.tasha,11960,5
Chantal,24853,5
Alice,28967,5
Jenna,7443,3
K,28967,5
Maya,32406,4
rlwoodman,32405,4
Jess,32405,4
figment7,32405,5
blueassea,28967,4
virginiaherrera,7443,4
ingridcook44,32236,5
Elisabeth,32403,3
louisasena,16411,5
Julianne,32405,5
Kimberly,32406,4
themasterbaker_14,16411,4
k_korth23,32406,4
nmcculla,21296,4
ipsray,7443,4
mystic4_99,32405,5
justadj00,32406,5
Claire,32236,4
kaleysilva,31644,5
juliarestrada,32406,5
picklelita,32403,5
ipsray,32403,4
Sarita,28252,5
rice.drea,28967,4
Jenn,32236,5
Roxanna,7443,4
Lucia,32403,5
Merissa,7443,4
hayley8495,32406,5
Daniil,21296,5
beautiful_blossum,28252,4
Brenna,32406,5
mkmireles,32403,5
mkmireles,34935,5
Loran,32403,4
admiral.red,32403,3
Elaine,21296,5
Katelin,21296,3
Tiffany,31644,5
miles.sarah,32406,5
katie,7443,4
nikki,7443,4
pixystix621,21296,5
Helen,32406,4
Nkomo,31644,1
Jo,32403,5
chrissychubala,32403,5
saraphillips,32406,5
Madison,32406,5
meganwhoopee,32406,5
cassyassink,32403,3
electricblueeel,32403,5
kaitlin,34937,3
Alexa,24853,3
Michal,35272,5
twitchdemon,7443,5
amie,32403,5
amwheels78,32405,5
LeAnn,34935,5
Angela,32403,5
jwest.art,32403,5
alison_hillman,21296,3
mdeannaa,22563,5
jem2998,24853,1
zhaow7788,24853,4
Cassie,31644,5
alexisz,16411,5
Roxanne,28967,5
penning.spell,32403,5
Yin,32403,5
crystalrenee.robinson,28967,4
katie,32406,5
abbysnake50,32405,2
Punkin,32405,5
nobeeksherlock,32405,5
Serena,28967,5
Jackie,16411,4
Jess,34935,5
yvonne.gomez26,32405,4
Lyndsey,32406,5
angela.serina,16411,3
Courtney,32403,5
Gabby,21296,3
Cara,22563,4
Maile,28967,5
ncp246,7443,4
shannon.popov,32406,5
carriannalisa,32403,5
staychavez,21296,5
Lori,31644,2
Mandy_ModStylist,21296,5
geislerrl,28967,4
Mandy_ModStylist,34935,5
Kori,34935,5
dkeyowski,32406,4
kit_ekat7,32405,4
meaganleach,34931,5
candaceannclark,32403,5
frings_schneider,32406,5
k'ajl,11960,5
raewatch,32236,5
Kinley,22563,5
sandee_9,32406,5
jennifer10,21296,5
Tamara,32406,5
Lindsey,27590,5
MIMI,22563,5
KeyAnna,31644,4
Amziebell,7443,5
blingblingbunnislipperz,32406,5
slsword,16411,4
atrovillion,32403,4
Cherrie,28967,5
Tahlia,16411,4
j.thai.mason,32406,3
peaceonearth86,21296,5
amanda,21296,5
amandathayes,16411,5
Nancy,35525,5
Courtney,31644,4
autumn.lillejord,32403,5
midnightswan,32403,4
Coty,32406,4
ljaxon21,32405,5
Erika,21296,5
patience,34935,5
Beth,16411,3
Claire,32406,5
aebirk,32405,2
Evelien,7443,4
sarahlbrown2,32403,5
cmesmer,32403,5
Brigitte,16411,4
Cori,32403,5
beckywelander,35525,5
kathyconway,32406,4
Ray,32406,5
Lizette,32403,5
ronnie0201,34937,5
anneandthea,32236,5
ejschecter,32406,5
cwhouse,24853,4
Caryl,32403,4
Amy,35525,5
Saira,21296,3
odepriest,35272,5
gormanem,32403,4
Eliza,32403,2
Kali,16411,3
FranceA.V.,32405,5
Catherine,22563,4
lauradarinagriffin,32405,4
Carlye,7443,3
Nadine,22563,2
Brie,34931,5
Saundra,32405,4
kablooie123,28967,4
kylie,24853,4
bridget.mancini,32405,5
Bianca,16411,5
jklwpridgen,7443,4
xiaonan.hu,32406,5
beth,32406,5
Lindsay,32403,4
bethany,16411,4
avia_star,21296,4
Helen,22563,5
stephaniegkelley,34935,5
talavikille,16411,4
Allanah,11960,5
Leanette,34931,4
Leanette,7443,4
michelle,24853,2
Yaritza,32406,5
Alyson,32405,4
mmarinaldi,16411,5
dorothyzm,7443,5
eva.bezinger,32403,5
gianna.murphy,27590,5
clementine.stowe,32403,5
yeonmic,32403,5
warren2624,32403,5
cmargherio,28967,3
Rachael,28967,5
lyzeth_pink,32406,5
Christine,31644,4
Miss_Chams,28252,5
Agatha,16411,5
evonnetim,32405,5
jenny_letta,32406,5
Yvonne,32236,5
Madeline,32405,4
emchard83,32403,4
elido28,32403,5
jenny_letta,32403,4
adrienne_filippazzo,32405,5
Gina,24853,2
Jin,32403,3
Erinn,7443,4
Natalie,32406,5
sneffsampeur,11960,4
ashleys_super_angel,32406,5
Emily,35525,3
Mandy,32406,4
Elyza,32403,5
amybraun08,24853,2
Sheri,7443,4
russianred,32403,5
b,28967,3
Ting,32406,5
Ting,32403,5
Czarina,32406,4
Liv,21296,4
cate.bardelson,35525,3
Gladys,32406,5
Laurie,7443,4
Angela,32405,5
prenticed1,32406,4
Suzy,32403,4
jessiepech,34935,4
Jayme,31644,5
shannon,32406,4
Kari,32403,5
Teresa,32403,5
m_ostein,7443,4
Alicia,7443,4
Sunny,16411,3
paperthinxhymn,28967,3
tamarahuffman,28967,4
Alma,11960,3
Krystle,24853,5
e.jieun.kim,28252,5
ran,28967,4
hmatt,28967,4
Chandra,27590,4
Danny,34935,5
Tahnee,34935,4
Joanne,22563,5
lclarke,28967,5
Mel,32236,5
Eleanor,32406,5
candice2110,32403,4
kmccormack08,24853,3
jenniferkoe,32406,4
Kimi,32405,4
Tracy,31644,5
Lena,34935,5
erika_humphries,32405,3
Gina,28967,5
sarahmcraig,32403,5
Brigette,21296,4
ignore,24853,5
hhussain407,24853,3
Marissa,32403,5
vhbayer,35525,4
christin521,34937,4
lisa.l.cagle,32405,4
Kathi,34937,4
nataliee.renee,16411,5
Dominique,31752,4
jlyderson,28967,5
casiensuddeth,32406,2
Kelley,24853,3
Hayley,24853,2
shannondgibson,32403,4
Elspeth,32406,5
garayma2,16411,4
garayma2,32405,5
Julia,21296,4
Masha,32406,5
scholewa675,40899,5
Bekah,7443,5
andreamadu1221,7443,5
smileycamille,7443,4
jamiee.fox,28252,5
pederson_heather,32405,5
Sydney,21296,5
kyleigh.nelson,28967,5
Ida,21296,5
Madeline,32403,5
Jenny,22563,5
ERIN,32403,1
juldog28,21296,4
Charlotte,32405,4
Tabitha,22563,5
Denise,22563,2
Clare,32405,5
Vickie,16411,4
dramaqueen3275,32406,5
Miss_Chams,32405,5
Miss_Chams,34937,4
Nina,28967,5
ljs,28967,5
sarahkmellon,21296,5
isa.janusz,36172,4
Saskia,21296,5
Alexandra,16411,4
Carlie,16411,3
scm03e,36172,5
anr180,32403,5
swissarmychick,32405,5
anr180,7443,4
Mahasin,32405,4
Maiya,32405,5
amirobyn,32403,5
susansurface,28252,4
myriam908,32403,5
Maddie,32406,5
lafunkhouser,16411,5
b,21296,4
paula,28967,5
Lesley,16411,4
ashlie,40899,5
Stephanette,7443,5
niknakrox,16411,4
cfoster1984,21296,5
victoriakortz,32405,3
tamaralcao,16411,2
rox495,31644,5
Melissa,27590,5
jlhuff,16411,5
rmoorepainter,32403,2
Virginia,21296,5
victoria.mains,32405,5
Arora,32406,5
Hillary,16411,2
Crystal,7443,3
celtes26,32406,5
Leighann,16411,4
Leighann,21296,5
karissa.aubie,32405,4
kmblackburn,28967,4
Amy,36172,4
aislinn,7443,3
ModKate,24853,5
Katheryne,35525,5
Girl,16411,4
alexis.mccune,32406,1
hesstruck816,24853,5
Lorianne,16411,4
Marissa,32405,5
Halley,32405,5
Joanne,7443,5
jeanna,11960,5
zizzley,40899,5
Otelia,22563,4
Jocelyn,16411,5
Rocio,32406,5
curlybit,28967,5
curlybit,32406,5
brandy_music,28252,4
Danielle,36172,4
Lea,28967,5
Sadler,28967,4
Sophie,32406,5
jmain2qr,32406,5
Mattie,28967,5
Virginia,22563,5
elizaschwarm,16411,4
britsand26,34931,5
Theresa,28967,5
tammidoyle,21296,5
Tiffany,7443,3
vickykam,28967,5
Kari,32406,5
Vanessa,28967,4
mramsey417,34935,4
ginarosegarton,32405,5
Sunita,40899,5
naomieda0102,32403,5
Jody,32405,4
Jen,7443,4
Allegra,32403,3
crusticular,11960,3
colleenguri,16411,3
Leah,40899,3
Maggie,40899,5
lauren,22563,1
Jillian,34935,5
Jillian,21296,5
gdbella420101010,32405,5
Rianne,40899,1
leeyungvu,16411,2
chjohnson28,32406,3
Sharise,28252,5
Helene,32403,4
Kia,32403,1
Darla,32403,5
Kia,24853,5
Lizl,34937,5
mstash55,22563,4
amelie423,11960,3
Kasey,11960,5
Faryal,32403,4
katiemarena,32406,5
jackie.henning.00,28252,4
Lily,21296,4
sanapunk,16411,3
Verona,28967,4
veganschmegan,7443,3
Jeni,36172,5
Justyna,7443,5
Kalyani,24853,4
Christy,32406,5
jow,16411,5
awingfi,16411,1
Yasmine,31752,2
messr_moony,11960,5
ann945n,11960,5
Christy,27590,5
Bridget,27590,5
Eunice,36172,4
acmathison,32403,4
Val,21296,5
maddeningcloud,32405,5
dasodupont,32405,5
sahar.rais,32405,5
erinhoffman81,22563,4
kisciaca,32403,5
Kathy,40899,4
vinnydavillain,40899,3
michelle_ziomek,32405,2
kerr.kellya,7443,5
c.w,28967,5
Maddy,40899,4
jds.dvm,28967,4
Andria,35525,5
ewagnerart,7443,5
ajkurte,28967,5
alexandramlls,16411,3
alexandramlls,32406,5
Theresa,32406,5
Lacy,28252,5
Bridgette,32403,5
Ann,35525,4
Erin,28967,5
Ann,28967,5
dawnnuhh,32403,5
eehanks,34935,5
Cattie,27590,3
Rose,21296,4
Samira,32405,4
Catherine,32403,5
Kim,32403,4
Anna,36172,4
gcstannard,32236,5
Allie,36172,5
Lord,32403,5
nica_doodle21,36172,5
emily.i.carey,32236,5
melanieflegel,32405,4
bobotheclam,7443,5
cynthia.v.whitman,32403,1
brookbolen,32405,4
kristinjconnor,16411,5
taroderick,32403,5
Annis,34935,5
acparker2011,32403,4
camloanpham,16411,5
danielle.sarmiento,32406,5
camloanpham,11960,5
Andie,36172,4
bryttanyhardwick,32406,5
ModErin,34931,5
rebecca.zaretzky,21296,5
Leeny,16411,2
Keryn,28967,5
lmmartin2,28967,4
hart.violet,34931,5
juarezmaricela4,32403,5
Skye,34931,5
Cathryn,31644,5
laughingsong,11960,5
Gina,32406,4
Kris,16411,5
Dianne,36172,4
erin.edc,24853,4
threnjen,32405,5
kirewa,22563,5
rachelj6207,24853,3
Nadia,16411,3
loltofu,28252,2
Rianne,34931,1
Rianne,16411,3
Junko,40899,4
swinlaur,32403,5
andrea,28967,5
Meagan,11960,5
Lozzz123,16411,2
peasnluv05,11960,4
Chelle,7443,3
gnotes286,34931,5
kimberlylcoulter,7443,5
Andria,28252,5
Kjersten,32403,5
efanystay,16411,4
Brianna,36172,5
mhy202,24853,4
Carole,40899,5
Shelley,32403,5
bonnieballard,32403,5
Kayleigh,31644,5
raeganhitchcock,31644,5
Larkin,31644,5
Avery,32406,5
Iris,32403,5
Kendall,11960,4
elisabeth.c.hall,34931,5
Sam,31644,3
Meaghan,32403,5
brooke.mullins.doherty,16411,5
laura.dean151,32406,4
priyamulgaonkar,27590,5
Tara,40899,4
Mireille,40899,3
KatBB,31644,5
Christina,32403,4
e.dowd,16411,5
Clementine,16411,3
griselda,40899,5
Jacy,32406,5
sikurksu,16411,5
yy,40899,4
flirtings,28252,5
samy,28252,5
jackie.n.henson,34935,4
luvofpink,16411,1
janelleheaney,31644,4
evebarahona,32406,5
Robin,16411,5
Noelle,16411,4
Lauren,32403,5
Catherine,16411,2
oostarbubblesoo,16411,5
elizabeth.v.stone,16411,2
sarajeanes,22563,4
Mildred,35525,5
Kyla,32403,5
elizabeth.darrin,32406,3
Kristen,21296,4
seussmd,16411,3
cecilia,34931,4
Sophia,36172,4
lulabye,32405,5
meganegillis,32405,4
deetzh,32403,5
Lotus,31644,5
mnkirbymisc,16411,3
Laina,32405,4
Jeana,32403,5
Kami,34931,5
jh1935,27590,3
carolynmsmith89,32403,5
Kat,32403,5
Kayla,28252,4
reesediddy,16411,4
schibs15,28967,5
katherine.skallerud,32405,4
Samantha,31644,5
devonne.kendrick,16411,4
alliraquinton,34931,5
jennifer_swartout,16411,2
Annis,40899,5
queen.of.nonsense,32406,5
carolinecennis,32406,4
jennifer.r.court,31644,4
imokaytrustme,31644,5
mellmo99,16411,3
Kia,32406,3
Lena,31644,5
morbid_sweet,40899,4
phimugirl_98,32406,5
vvaldez,32406,5
katrina.a.fong,11960,4
maryam.fleet,16411,4
Teagan,32403,4
Charlotte,16411,1
Teagan,21296,4
Minnie,36172,4
Lolo,28252,4
Jill,40899,5
Shino,31644,2
Margot,40899,5
Daniella,21296,5
chelsea,21296,5
Marie,32405,4
Judy,31644,5
sarah.varrichio,32406,5
Amelia,7443,5
sequined2toshoe,32403,5
bailey.nb9,16411,4
jocelyn.sloan1,28252,5
Meagan,32406,5
bouvardia_and_sunflowers,40899,5
roastaromaorama,7443,4
anna.molly,27590,3
hlconnor09,32403,5
etoileca,7443,4
Melanie,31644,5
Barbara,21296,4
Linda,7443,5
jenniferann1027,32403,5
wvinyard,32403,5
lindsaylsears,32403,4
Carolina,40899,5
sdlizano,44261,3
amandadarby,16411,5
jankenpon04,40899,5
morag,32405,4
Cassandra,47657,5
sarah.titus,21296,4
roastaromaorama,21296,4
joseebisaillon,7443,4
Lacy,40899,5
tropicwhale,7443,4
Laela,16411,5
Meredith,32406,5
kara.elizabeth.tucker,34931,5
prncesmegan,44261,5
Helly,7443,4
aishling.reilly,7443,3
taco482,32405,5
latenightanarchy,32405,4
Crystal,28252,5
Carriebeth,7443,4
lianalang79,7443,4
mathesonk10,32406,4
pamela.g.tien,32403,5
Pia,32403,4
pgradowitz,32403,5
J.,32405,5
Entropy,32406,2
Melarie,34931,5
j.stall,44261,5
brybry,28252,4
ModLover,28252,4
wild29flower,7443,4
e.l.farina29,28252,5
shilohc,32406,5
kristinjconnor,47657,2
Jacqui,16411,4
leonardjuice,28252,1
hubtastic,28252,4
meagabucks,16411,5
Kris,31644,5
Katrina,7443,4
why3t,7443,4
Lana,28252,5
carol.buswell,32406,5
averille,34931,4
ellenchow,32403,4
Jhonda,32406,5
jkdemilt,28252,5
Maddie,7443,5
ebansmom,34935,4
DJ,16411,5
Jenni,7443,4
herro1ja,34931,5
Kate,36172,3
jmn317,27590,1
Maekei,32406,5
Michele,32406,5
Angstrom,32406,4
tdwheadon,32406,5
poofader,32405,5
Trinity,32405,5
laurenasolar,31644,4
Sophie,34931,5
jessica,28252,2
Bek,28252,5
Devin,36172,5
Rachael,28252,5
claudiaquene,32403,5
membrq,32403,2
josy,32406,4
nan_schwarz,47657,5
Brooke,28252,5
jheringh,32406,5
sharonb81,32403,5
Myra,7443,2
katiesiefert,7443,4
Kyla,7443,4
elizabeth_tavares,31644,5
Katherine,40899,4
Parris,21296,5
jankenpon04,28967,5
alyssa,27590,3
Carolynn,34935,4
mariannefessl,31644,4
May,32405,5
jess5686,34935,5
Merrilee,16411,5
autumn.marishka,7443,2
violinshan,32405,5
rhennig,32403,5
collins.lara,32405,5
Jacilyn,32405,5
Shannon,11960,4
Dawn,31644,4
benita,16411,5
sammeh03,11960,4
writetoliz,28967,5
Sunita,32406,5
abelh,28252,4
tranatalie,32403,4
Kiki,31644,4
lisajayne1,32405,5
Courtney,34937,5
karen,7443,5
coreyhasty,28252,5
LeAeron,34937,5
Sharon,16411,4
LeAeron,16411,5
LeAeron,21296,5
Meghann,22563,4
Devin,32405,5
Angie,31644,5
sarastars,32405,5
sheena.priddle,32403,4
oliveradios,16411,5
patricia,50818,4
jchenkelly,11960,5
Alina,50818,5
michelep523,50405,5
anne.huang,11960,4
Kathleen,16411,5
Cynthia,7443,5
kujaw036,50818,4
laureegs,28252,5
Kristi,34935,5
Maureen,32406,5
Chantal,28967,3
kachatie,32403,3
emily.lasslett,28252,5
jankenpon04,34935,4
nichole,16411,4
peglegmeg19,32405,3
esthervillle,7443,5
jwest.art,27590,3
lilaura2000,32405,5
happysquirrel,31644,4
Daphne,34931,5
Franziska,32406,5
verbumnequam,32406,5
intercrew7,40899,5
Cristina,32406,5
chunsaker,21296,5
kathryn.laroche,32405,5
Kia,36172,4
keri,16411,4
marilyn_tang,16411,5
Meredith,32403,5
Loly,32403,3
Detra,24853,5
Jeeson,11960,5
Alex,32403,5
Paula,16411,5
bettencourtlisaann,32406,4
Taryn,32406,5
hotfordb321,32405,4
schwartzkisa,7443,4
nah551,21296,5
princessmorange,16411,5
elizabeth.r.bell,34935,3
Genevieve,32405,5
watson.cory27,16411,1
meimei1818,16411,4
Maci,36172,5
redvenus,32405,4
Lisa,40899,4
Kimberly,50818,3
juliasmith_11,32403,5
Nora,32403,5
Taylore,28967,5
clrobinson21,28252,3
Clarissa,7443,5
allison_lovell,7443,3
camorris5,32403,5
limor.zamir,16411,5
Kirby,34937,5
irene_rerene,32405,5
bonniemsny,32405,5
sally.shepherd,32405,5
h.l.workman,34931,5
Devin,11960,5
Kit,34937,4
barthamanda,50818,4
Taylore,34937,5
allison_lovell,21296,5
Kit,16411,4
adriaan.witol,32403,4
pendleton.kara,21296,4
Becky,16411,4
jenfraser24,32405,4
Tegan,34935,4
selinaroper,32406,4
mitzi.schwabe,40899,5
weisong.o,21296,5
Adrienne,21296,5
lizbolina,21296,5
sdlarsen,34937,5
jdm07n,34937,5
hedvig.r,32406,5
mdesjardin,16411,4
Ilana,34931,5
snapshott,32406,4
Alice,27590,5
eddy.52,21296,5
Joie,21296,5
Angelica,27590,5
erin,16411,4
jamie,34931,2
Molly,24853,3
thegenoveses,32405,5
jae,47397,5
sp.linkous,7443,4
pmpknhd18,16411,4
juarezmaricela4,16411,4
randamb,16411,4
michelle_hawcroft,32405,4
Madelyn,21296,5
athurwac,22563,5
cs73085,32403,5
mrsjennabailey,16411,5
randiannie,16411,2
genevievekops,32405,3
ragarr2,40899,5
ratmansion,16411,4
Carolina,50405,4
itsbenfranklin,32403,4
melanie.bakker8,32403,3
virginia.mcelroy,22563,5
erica_lovelace,32403,5
courtney.santo918,28967,5
Anne,44893,3
Jane,47397,4
Kirstin,32403,5
ardzubak,32403,4
bsarzyniak,32405,5
casandra.pieri,22563,5
Danny,32405,4
bsarzyniak,50818,2
ljgeiger7,16411,5
clrobinson21,28967,2
Tiffany,11960,5
priyaelena,7443,5
pixieangel333,28967,5
lisa.m.litz,24853,3
Becs,32406,4
ashleyje,32403,5
elizabeth33089,32403,5
Shira,31644,5
Mika,34935,5
kidkayay,32403,5
Zoe,47397,5
nicface17,16411,4
Madeline,31644,5
lozza_online,32405,5
Chick,32236,4
sjdurkee225,16411,3
conwayaileen,16411,4
inrepair,40899,5
Amelia,28967,5
melissaridley,32403,2
amdcm8,34935,5
c.w,24853,5
Rhiannon,16411,3
jmassic,21296,5
Adriane,44893,4
Kathryn,24853,2
Jen,28967,5
AnneLaure,28252,5
alyxhodges,16411,2
Isadora,21296,4
notmyrealid,32405,5
misckala,22563,5
Sunny12,31644,5
hatsbykimmerle,16411,5
Caliss,16411,1
jessica.smith.hill,28967,5
katusarmstrong,31644,4
fallen.dreamer,32406,5
autumneve14,32405,5
madolean,16411,5
Missy,50405,4
beckyvalenzuela,32405,5
Cassie,32405,5
kmc7886,11960,5
gilliamshiloh26,16411,2
Lori,35525,5
Kate,27590,4
jenniferskarupa,35525,3
Melanie,50405,5
kelly.stryker,32403,3
hello,34937,5
hello,21296,5
jessica.smith.hill,16411,3
julialamar,44893,2
sakshi,31644,5
Angela,16411,3
emiliebiet,35525,5
baker.kristen,32405,1
kathrynmccord1,27590,5
heute7342,24853,2
Ley,34931,4
nelson_emily,32403,5
nicci.crowley,16411,5
Shiona,32405,5
reginamint,32405,5
Cl?mence,32405,5
mandicomersabie,34931,5
Jenn,7443,3
laurin.catherine,7443,5
mandicomersabie,32403,4
Marisol,16411,1
jcpollutra,16411,1
k_valleau,16411,4
expreso28,32403,5
Sabrina,47657,3
Shana,32403,5
Krysta,31644,4
N,34935,4
joswiak.kendra,31644,5
racicot.julie,32406,4
ModLover,52406,5
Maeghan,31644,5
clrobinson21,50405,3
j.nb.jarvis,50405,5
caitlinmarlatt,7443,3
jacqueline_d_frank,16411,4
Cole,28967,4
Devin,31644,5
j.nb.jarvis,34937,5
abigail.weiner,11960,5
Sami,22563,5
Gladys,50405,5
Erin,7443,5
bethany.mcavoy,32406,4
mandicomersabie,21296,3
amh730,32405,4
rebecca.berger,16411,4
Karli,11960,5
papia.nandi,16411,2
j.nb.jarvis,21296,5
Rose,50405,5
sabz127,48629,4
sarah.tolle,16411,4
stefanie.brown90,34931,5
Dana,32403,5
renee.lague,28967,5
odettezero,22563,4
Anna,7443,5
jenelle.m.jones,16411,5
Flora,16411,4
LeAeron,47657,5
gemma.sheldon,16411,5
Krystle,16411,4
burdge7,32405,5
Krystle,21296,4
mandygft,32406,2
Cailin,31644,5
jamielynn405,28967,4
Liza,31644,5
Talita,28252,5
Tomoyo,21296,5
Deb,34935,5
cjames.mk,35525,5
black_flame89,32405,5
gatesamy,34931,5
Anastasia,16411,5
teachthem1,32403,5
amhalber,16411,5
Larissa,32405,5
Kate,47657,5
Jen,31644,4
elanderson365,21296,5
ssimon5816,31644,5
j.nb.jarvis,47657,5
ssimon5816,24853,5
sojmama,21296,3
cithryth,32403,5
Destiny,11960,4
trishatschopp,34935,5
lyciaclark,32403,5
Aubrey,21296,5
pinkpearlhsa,16411,3
Madeline,11960,5
mnap,16411,3
Barbara,28967,5
Angie,47657,4
clrobinson21,40899,2
tinachambe2,22563,5
Carolyne,7443,3
Aubrie,44893,5
Lolo,44261,4
Olivia,40899,5
vtsarahb,34931,5
skorzan,24853,4
Xoie,16411,5
natalieolinik,16411,5
mzipusch,21296,4
igdp,16411,4
laurenjsiegert,32405,5
thuynnghiem,31644,3
mrs.lopez212,16411,4
nikkicaldwell,34931,4
just_katrina,28967,5
annascooler,28967,5
Susan,50405,3
Jeanette,50405,5
katgirl528,32405,5
plutogirl7751,28967,4
mykideatsgrass,31644,4
annegelah,28967,4
Zoe,28967,4
becki.dyck,34935,5
Venecia,22563,3
ccewood,7443,3
Mazy,16411,4
Carolyn,16411,4
jenn.amos,32403,5
Ivy,50405,5
joiesilva,32406,4
Venecia,44261,2
chungleewu,21296,5
ahana2007,32236,5
ashaubert,32403,4
emilyaf,32406,5
Nadine,34937,4
clrobinson21,34937,4
chloe,16411,3
Sunny,7443,5
amybburger,50818,5
keely365,32403,5
Savanna,21296,4
laurielsouders,21296,5
hellocupcake17,16411,5
astrid1,16411,5
Geri,32406,5
Ruth,32236,5
ruth.doyle,32403,4
Andrea,7443,4
Natalie,34937,5
genau_erl,50818,5
katy,50405,5
nadoun13,28967,4
lisa,16411,3
ghiea2,31644,4
Cheyenne,28967,5
agenais32,16411,4
ereese89,32403,5
s_sedmak,32403,4
teresamarvelous,28967,5
karenandersonphillips,40899,1
ruby_seidel,21296,2
cbptallyho,32403,2
andielesowske,35525,5
tramleharkins,21296,5
Jenny,31644,4
Louise,50405,5
dbudge,32406,5
annebonny1720,28967,5
Christi,34931,5
jennifer,47397,5
jaciemariew,16411,5
joyce.zogos,16411,4
lilo.steiner,50818,4
resofelies,50405,5
lilo.steiner,50405,5
Maddie,16411,4
Kristin,11960,3
Cathleen,16411,1
Bobbie,16411,3
sesposito2,16411,2
a.miyeko,31644,5
reeshelle84,34935,4
mmrthesen1,32405,4
kei,40899,5
emily.i.carey,35525,5
Claire,36172,5
emilylind,28967,5
zhou.suzanne,21296,5
beiernl,32403,5
Kaitlin,22563,5
kim.grant,32403,4
sultrylove72201,16411,5
Alexis,44261,5
tr6014,32406,4
marjorie,28967,3
emorrisonfaino,16411,2
hayley.l.steplyk,32403,5
Amberley,21296,2
hayley.l.steplyk,21296,5
hayley.l.steplyk,16411,5
Emma,47397,3
amekonde,32403,5
audosg,11960,1
ntfatal,7443,2
geri719,32405,2
Lorien,34931,5
tsubasa_1742,50405,5
Nita,32405,5
edamaskos,32403,5
skcanna1,50405,4
Monica,28967,5
kelsey.zahourek,50818,4
efgn79,47657,3
laurenco,16411,3
Vicki,32403,5
Jean,27590,5
marieolivier.de_mers,21296,4
judith_ras,28967,5
nettynoo,40899,5
caa3141,31644,5
nettynoo,16411,4
Chris,22563,3
Xoie,34931,4
janish,21296,4
Nicola,32403,5
jah015,32406,5
Linh,32403,4
tlank414,32405,4
Dorothee,28967,5
gaspersr,32403,5
Hope,50405,5
Brandi,34935,5
August,50405,5
Eilish,50405,5
Leslie,31644,5
Tabitha,36172,5
music.box89,32406,4
riffle.erin,16411,3
megankms,44893,5
K.C.,31752,4
jennifer.terao,22563,4
katemjjefferson,32406,5
Chantelle,16411,4
seacitygirl,32403,3
Tamara,47397,3
bryttanyhardwick,21296,5
darladawg,16411,5
corinna.mitchell78,52406,5
katherine.e.fox,44261,3
k.ruth.smith,16411,5
mfusinski,35525,3
Rita,7443,3
erin.iu.kelley,11960,5
Kayla,28967,4
ljgeiger7,44893,2
silent_gazer,16411,4
samy,7443,4
caitlin,34935,4
lindsaybwilliams,31644,4
Rae,32403,4
Karolien,7443,3
Rae,50818,5
email,31644,5
Stacey,16411,4
